2.015010100000000000e+07,2.000000000000000000e+01
2.015010200000000000e+07,2.600000000000000000e+01
2.015010300000000000e+07,3.100000000000000000e+01
2.015010400000000000e+07,2.900000000000000000e+01
2.015010500000000000e+07,2.000000000000000000e+00
2.015010600000000000e+07,5.000000000000000000e+00
2.015010700000000000e+07,3.000000000000000000e+00
2.015010800000000000e+07,-2.000000000000000000e+00
2.015010900000000000e+07,8.000000000000000000e+00
2.015011000000000000e+07,5.000000000000000000e+00
2.015011100000000000e+07,2.600000000000000000e+01
2.015011200000000000e+07,2.300000000000000000e+01
2.015011300000000000e+07,1.700000000000000000e+01
2.015011400000000000e+07,1.100000000000000000e+01
2.015011500000000000e+07,2.200000000000000000e+01
2.015011600000000000e+07,2.800000000000000000e+01
2.015011700000000000e+07,3.400000000000000000e+01
2.015011800000000000e+07,3.700000000000000000e+01
2.015011900000000000e+07,3.200000000000000000e+01
2.015012000000000000e+07,3.400000000000000000e+01
2.015012100000000000e+07,3.100000000000000000e+01
2.015012200000000000e+07,3.000000000000000000e+01
2.015012300000000000e+07,3.000000000000000000e+01
2.015012400000000000e+07,3.300000000000000000e+01
2.015012500000000000e+07,3.100000000000000000e+01
2.015012600000000000e+07,2.300000000000000000e+01
2.015012700000000000e+07,2.700000000000000000e+01
2.015012800000000000e+07,2.600000000000000000e+01
2.015012900000000000e+07,3.300000000000000000e+01
2.015013000000000000e+07,2.700000000000000000e+01
2.015013100000000000e+07,2.700000000000000000e+01
2.015020100000000000e+07,2.900000000000000000e+01
2.015020200000000000e+07,1.500000000000000000e+01
2.015020300000000000e+07,1.300000000000000000e+01
2.015020400000000000e+07,2.100000000000000000e+01
2.015020500000000000e+07,7.000000000000000000e+00
2.015020600000000000e+07,1.700000000000000000e+01
2.015020700000000000e+07,2.900000000000000000e+01
2.015020800000000000e+07,3.600000000000000000e+01
2.015020900000000000e+07,2.600000000000000000e+01
2.015021000000000000e+07,2.500000000000000000e+01
2.015021100000000000e+07,3.100000000000000000e+01
2.015021200000000000e+07,1.600000000000000000e+01
2.015021300000000000e+07,1.100000000000000000e+01
2.015021400000000000e+07,1.900000000000000000e+01
2.015021500000000000e+07,4.000000000000000000e+00
2.015021600000000000e+07,1.200000000000000000e+01
2.015021700000000000e+07,1.700000000000000000e+01
2.015021800000000000e+07,7.000000000000000000e+00
2.015021900000000000e+07,-2.000000000000000000e+00
2.015022000000000000e+07,3.000000000000000000e+00
2.015022100000000000e+07,2.200000000000000000e+01
2.015022200000000000e+07,2.100000000000000000e+01
2.015022300000000000e+07,4.000000000000000000e+00
2.015022400000000000e+07,1.100000000000000000e+01
2.015022500000000000e+07,2.100000000000000000e+01
2.015022600000000000e+07,1.700000000000000000e+01
2.015022700000000000e+07,6.000000000000000000e+00
2.015022800000000000e+07,6.000000000000000000e+00
2.015030100000000000e+07,1.800000000000000000e+01
2.015030200000000000e+07,2.100000000000000000e+01
2.015030300000000000e+07,2.800000000000000000e+01
2.015030400000000000e+07,2.400000000000000000e+01
2.015030500000000000e+07,1.200000000000000000e+01
2.015030600000000000e+07,1.200000000000000000e+01
2.015030700000000000e+07,3.200000000000000000e+01
2.015030800000000000e+07,3.500000000000000000e+01
2.015030900000000000e+07,3.700000000000000000e+01
2.015031000000000000e+07,4.000000000000000000e+01
2.015031100000000000e+07,4.200000000000000000e+01
2.015031200000000000e+07,4.200000000000000000e+01
2.015031300000000000e+07,4.700000000000000000e+01
2.015031400000000000e+07,5.100000000000000000e+01
2.015031500000000000e+07,4.500000000000000000e+01
2.015031600000000000e+07,5.800000000000000000e+01
2.015031700000000000e+07,4.500000000000000000e+01
2.015031800000000000e+07,3.700000000000000000e+01
2.015031900000000000e+07,4.200000000000000000e+01
2.015032000000000000e+07,4.200000000000000000e+01
2.015032100000000000e+07,4.200000000000000000e+01
2.015032200000000000e+07,3.200000000000000000e+01
2.015032300000000000e+07,2.900000000000000000e+01
2.015032400000000000e+07,3.000000000000000000e+01
2.015032500000000000e+07,3.700000000000000000e+01
2.015032600000000000e+07,3.700000000000000000e+01
2.015032700000000000e+07,2.900000000000000000e+01
2.015032800000000000e+07,2.700000000000000000e+01
2.015032900000000000e+07,3.200000000000000000e+01
2.015033000000000000e+07,4.600000000000000000e+01
2.015033100000000000e+07,4.900000000000000000e+01
2.015040100000000000e+07,5.200000000000000000e+01
2.015040200000000000e+07,5.800000000000000000e+01
2.015040300000000000e+07,5.000000000000000000e+01
2.015040400000000000e+07,4.000000000000000000e+01
2.015040500000000000e+07,5.300000000000000000e+01
2.015040600000000000e+07,4.500000000000000000e+01
2.015040700000000000e+07,4.000000000000000000e+01
2.015040800000000000e+07,4.400000000000000000e+01
2.015040900000000000e+07,5.100000000000000000e+01
2.015041000000000000e+07,5.300000000000000000e+01
2.015041100000000000e+07,4.800000000000000000e+01
2.015041200000000000e+07,5.500000000000000000e+01
2.015041300000000000e+07,6.000000000000000000e+01
2.015041400000000000e+07,5.600000000000000000e+01
2.015041500000000000e+07,5.400000000000000000e+01
2.015041600000000000e+07,5.300000000000000000e+01
2.015041700000000000e+07,6.000000000000000000e+01
2.015041800000000000e+07,6.000000000000000000e+01
2.015041900000000000e+07,5.600000000000000000e+01
2.015042000000000000e+07,4.900000000000000000e+01
2.015042100000000000e+07,4.400000000000000000e+01
2.015042200000000000e+07,4.000000000000000000e+01
2.015042300000000000e+07,4.200000000000000000e+01
2.015042400000000000e+07,4.400000000000000000e+01
2.015042500000000000e+07,4.400000000000000000e+01
2.015042600000000000e+07,4.500000000000000000e+01
2.015042700000000000e+07,4.600000000000000000e+01
2.015042800000000000e+07,4.600000000000000000e+01
2.015042900000000000e+07,5.000000000000000000e+01
2.015043000000000000e+07,4.600000000000000000e+01
2.015050100000000000e+07,5.000000000000000000e+01
2.015050200000000000e+07,6.200000000000000000e+01
2.015050300000000000e+07,6.700000000000000000e+01
2.015050400000000000e+07,6.500000000000000000e+01
2.015050500000000000e+07,5.200000000000000000e+01
2.015050600000000000e+07,5.600000000000000000e+01
2.015050700000000000e+07,6.700000000000000000e+01
2.015050800000000000e+07,7.100000000000000000e+01
2.015050900000000000e+07,6.000000000000000000e+01
2.015051000000000000e+07,4.900000000000000000e+01
2.015051100000000000e+07,5.600000000000000000e+01
2.015051200000000000e+07,5.200000000000000000e+01
2.015051300000000000e+07,4.800000000000000000e+01
2.015051400000000000e+07,5.200000000000000000e+01
2.015051500000000000e+07,6.300000000000000000e+01
2.015051600000000000e+07,6.900000000000000000e+01
2.015051700000000000e+07,7.200000000000000000e+01
2.015051800000000000e+07,7.200000000000000000e+01
2.015051900000000000e+07,5.000000000000000000e+01
2.015052000000000000e+07,4.400000000000000000e+01
2.015052100000000000e+07,5.200000000000000000e+01
2.015052200000000000e+07,5.900000000000000000e+01
2.015052300000000000e+07,6.200000000000000000e+01
2.015052400000000000e+07,6.600000000000000000e+01
2.015052500000000000e+07,7.000000000000000000e+01
2.015052600000000000e+07,7.100000000000000000e+01
2.015052700000000000e+07,6.800000000000000000e+01
2.015052800000000000e+07,6.900000000000000000e+01
2.015052900000000000e+07,7.200000000000000000e+01
2.015053000000000000e+07,6.400000000000000000e+01
2.015053100000000000e+07,4.700000000000000000e+01
2.015060100000000000e+07,5.100000000000000000e+01
2.015060200000000000e+07,5.600000000000000000e+01
2.015060300000000000e+07,6.200000000000000000e+01
2.015060400000000000e+07,6.800000000000000000e+01
2.015060500000000000e+07,6.500000000000000000e+01
2.015060600000000000e+07,6.000000000000000000e+01
2.015060700000000000e+07,6.600000000000000000e+01
2.015060800000000000e+07,7.300000000000000000e+01
2.015060900000000000e+07,7.000000000000000000e+01
2.015061000000000000e+07,8.000000000000000000e+01
2.015061100000000000e+07,6.900000000000000000e+01
2.015061200000000000e+07,6.200000000000000000e+01
2.015061300000000000e+07,6.600000000000000000e+01
2.015061400000000000e+07,7.300000000000000000e+01
2.015061500000000000e+07,7.500000000000000000e+01
2.015061600000000000e+07,6.900000000000000000e+01
2.015061700000000000e+07,6.100000000000000000e+01
2.015061800000000000e+07,7.200000000000000000e+01
2.015061900000000000e+07,6.100000000000000000e+01
2.015062000000000000e+07,6.300000000000000000e+01
2.015062100000000000e+07,7.400000000000000000e+01
2.015062200000000000e+07,7.500000000000000000e+01
2.015062300000000000e+07,7.500000000000000000e+01
2.015062400000000000e+07,7.000000000000000000e+01
2.015062500000000000e+07,7.100000000000000000e+01
2.015062600000000000e+07,6.300000000000000000e+01
2.015062700000000000e+07,6.400000000000000000e+01
2.015062800000000000e+07,6.700000000000000000e+01
2.015062900000000000e+07,6.800000000000000000e+01
2.015063000000000000e+07,6.800000000000000000e+01
2.015070100000000000e+07,6.100000000000000000e+01
2.015070200000000000e+07,5.900000000000000000e+01
2.015070300000000000e+07,6.400000000000000000e+01
2.015070400000000000e+07,7.000000000000000000e+01
2.015070500000000000e+07,7.200000000000000000e+01
2.015070600000000000e+07,7.400000000000000000e+01
2.015070700000000000e+07,6.700000000000000000e+01
2.015070800000000000e+07,6.000000000000000000e+01
2.015070900000000000e+07,6.400000000000000000e+01
2.015071000000000000e+07,6.900000000000000000e+01
2.015071100000000000e+07,7.000000000000000000e+01
2.015071200000000000e+07,7.400000000000000000e+01
2.015071300000000000e+07,7.600000000000000000e+01
2.015071400000000000e+07,7.600000000000000000e+01
2.015071500000000000e+07,6.600000000000000000e+01
2.015071600000000000e+07,6.600000000000000000e+01
2.015071700000000000e+07,7.700000000000000000e+01
2.015071800000000000e+07,7.900000000000000000e+01
2.015071900000000000e+07,7.900000000000000000e+01
2.015072000000000000e+07,7.400000000000000000e+01
2.015072100000000000e+07,7.500000000000000000e+01
2.015072200000000000e+07,7.400000000000000000e+01
2.015072300000000000e+07,7.400000000000000000e+01
2.015072400000000000e+07,7.500000000000000000e+01
2.015072500000000000e+07,8.000000000000000000e+01
2.015072600000000000e+07,7.500000000000000000e+01
2.015072700000000000e+07,7.700000000000000000e+01
2.015072800000000000e+07,7.900000000000000000e+01
2.015072900000000000e+07,8.100000000000000000e+01
2.015073000000000000e+07,7.700000000000000000e+01
2.015073100000000000e+07,7.800000000000000000e+01
2.015080100000000000e+07,7.600000000000000000e+01
2.015080200000000000e+07,8.000000000000000000e+01
2.015080300000000000e+07,7.600000000000000000e+01
2.015080400000000000e+07,7.200000000000000000e+01
2.015080500000000000e+07,7.300000000000000000e+01
2.015080600000000000e+07,7.300000000000000000e+01
2.015080700000000000e+07,7.300000000000000000e+01
2.015080800000000000e+07,7.500000000000000000e+01
2.015080900000000000e+07,7.200000000000000000e+01
2.015081000000000000e+07,7.500000000000000000e+01
2.015081100000000000e+07,7.300000000000000000e+01
2.015081200000000000e+07,7.100000000000000000e+01
2.015081300000000000e+07,7.400000000000000000e+01
2.015081400000000000e+07,7.800000000000000000e+01
2.015081500000000000e+07,7.700000000000000000e+01
2.015081600000000000e+07,7.900000000000000000e+01
2.015081700000000000e+07,7.900000000000000000e+01
2.015081800000000000e+07,7.400000000000000000e+01
2.015081900000000000e+07,7.200000000000000000e+01
2.015082000000000000e+07,6.500000000000000000e+01
2.015082100000000000e+07,6.900000000000000000e+01
2.015082200000000000e+07,7.200000000000000000e+01
2.015082300000000000e+07,7.100000000000000000e+01
2.015082400000000000e+07,6.500000000000000000e+01
2.015082500000000000e+07,6.300000000000000000e+01
2.015082600000000000e+07,6.200000000000000000e+01
2.015082700000000000e+07,6.300000000000000000e+01
2.015082800000000000e+07,6.500000000000000000e+01
2.015082900000000000e+07,6.800000000000000000e+01
2.015083000000000000e+07,6.800000000000000000e+01
2.015083100000000000e+07,7.100000000000000000e+01
2.015090100000000000e+07,7.800000000000000000e+01
2.015090200000000000e+07,8.000000000000000000e+01
2.015090300000000000e+07,8.100000000000000000e+01
2.015090400000000000e+07,7.400000000000000000e+01
2.015090500000000000e+07,7.500000000000000000e+01
2.015090600000000000e+07,8.000000000000000000e+01
2.015090700000000000e+07,8.100000000000000000e+01
2.015090800000000000e+07,7.700000000000000000e+01
2.015090900000000000e+07,7.000000000000000000e+01
2.015091000000000000e+07,6.400000000000000000e+01
2.015091100000000000e+07,6.200000000000000000e+01
2.015091200000000000e+07,5.800000000000000000e+01
2.015091300000000000e+07,5.800000000000000000e+01
2.015091400000000000e+07,6.500000000000000000e+01
2.015091500000000000e+07,7.300000000000000000e+01
2.015091600000000000e+07,7.100000000000000000e+01
2.015091700000000000e+07,7.200000000000000000e+01
2.015091800000000000e+07,7.200000000000000000e+01
2.015091900000000000e+07,6.500000000000000000e+01
2.015092000000000000e+07,6.000000000000000000e+01
2.015092100000000000e+07,6.200000000000000000e+01
2.015092200000000000e+07,6.500000000000000000e+01
2.015092300000000000e+07,6.800000000000000000e+01
2.015092400000000000e+07,6.700000000000000000e+01
2.015092500000000000e+07,6.500000000000000000e+01
2.015092600000000000e+07,6.700000000000000000e+01
2.015092700000000000e+07,6.700000000000000000e+01
2.015092800000000000e+07,7.000000000000000000e+01
2.015092900000000000e+07,6.400000000000000000e+01
2.015093000000000000e+07,5.700000000000000000e+01
2.015100100000000000e+07,5.500000000000000000e+01
2.015100200000000000e+07,5.500000000000000000e+01
2.015100300000000000e+07,5.200000000000000000e+01
2.015100400000000000e+07,5.200000000000000000e+01
2.015100500000000000e+07,5.700000000000000000e+01
2.015100600000000000e+07,6.000000000000000000e+01
2.015100700000000000e+07,6.200000000000000000e+01
2.015100800000000000e+07,6.200000000000000000e+01
2.015100900000000000e+07,6.000000000000000000e+01
2.015101000000000000e+07,5.300000000000000000e+01
2.015101100000000000e+07,6.200000000000000000e+01
2.015101200000000000e+07,6.700000000000000000e+01
2.015101300000000000e+07,5.600000000000000000e+01
2.015101400000000000e+07,5.200000000000000000e+01
2.015101500000000000e+07,5.500000000000000000e+01
2.015101600000000000e+07,4.900000000000000000e+01
2.015101700000000000e+07,4.200000000000000000e+01
2.015101800000000000e+07,4.500000000000000000e+01
2.015101900000000000e+07,5.500000000000000000e+01
2.015102000000000000e+07,6.400000000000000000e+01
2.015102100000000000e+07,6.300000000000000000e+01
2.015102200000000000e+07,6.000000000000000000e+01
2.015102300000000000e+07,5.500000000000000000e+01
2.015102400000000000e+07,6.200000000000000000e+01
2.015102500000000000e+07,5.100000000000000000e+01
2.015102600000000000e+07,4.900000000000000000e+01
2.015102700000000000e+07,5.300000000000000000e+01
2.015102800000000000e+07,5.300000000000000000e+01
2.015102900000000000e+07,4.100000000000000000e+01
2.015103000000000000e+07,4.500000000000000000e+01
2.015103100000000000e+07,4.700000000000000000e+01
2.015110100000000000e+07,5.300000000000000000e+01
2.015110200000000000e+07,5.800000000000000000e+01
2.015110300000000000e+07,5.800000000000000000e+01
2.015110400000000000e+07,5.800000000000000000e+01
2.015110500000000000e+07,6.400000000000000000e+01
2.015110600000000000e+07,5.600000000000000000e+01
2.015110700000000000e+07,4.400000000000000000e+01
2.015110800000000000e+07,4.100000000000000000e+01
2.015110900000000000e+07,4.200000000000000000e+01
2.015111000000000000e+07,4.500000000000000000e+01
2.015111100000000000e+07,4.800000000000000000e+01
2.015111200000000000e+07,4.800000000000000000e+01
2.015111300000000000e+07,4.200000000000000000e+01
2.015111400000000000e+07,3.900000000000000000e+01
2.015111500000000000e+07,5.300000000000000000e+01
2.015111600000000000e+07,5.200000000000000000e+01
2.015111700000000000e+07,5.100000000000000000e+01
2.015111800000000000e+07,5.800000000000000000e+01
2.015111900000000000e+07,4.500000000000000000e+01
2.015112000000000000e+07,3.600000000000000000e+01
2.015112100000000000e+07,3.200000000000000000e+01
2.015112200000000000e+07,1.900000000000000000e+01
2.015112300000000000e+07,2.800000000000000000e+01
2.015112400000000000e+07,3.200000000000000000e+01
2.015112500000000000e+07,3.800000000000000000e+01
2.015112600000000000e+07,5.200000000000000000e+01
2.015112700000000000e+07,4.500000000000000000e+01
2.015112800000000000e+07,3.500000000000000000e+01
2.015112900000000000e+07,3.300000000000000000e+01
2.015113000000000000e+07,4.000000000000000000e+01
2.015120100000000000e+07,4.200000000000000000e+01
2.015120200000000000e+07,3.500000000000000000e+01
2.015120300000000000e+07,3.300000000000000000e+01
2.015120400000000000e+07,3.700000000000000000e+01
2.015120500000000000e+07,3.600000000000000000e+01
2.015120600000000000e+07,3.600000000000000000e+01
2.015120700000000000e+07,3.400000000000000000e+01
2.015120800000000000e+07,4.000000000000000000e+01
2.015120900000000000e+07,4.600000000000000000e+01
2.015121000000000000e+07,4.800000000000000000e+01
2.015121100000000000e+07,4.600000000000000000e+01
2.015121200000000000e+07,5.000000000000000000e+01
2.015121300000000000e+07,5.500000000000000000e+01
2.015121400000000000e+07,5.500000000000000000e+01
2.015121500000000000e+07,4.100000000000000000e+01
2.015121600000000000e+07,4.300000000000000000e+01
2.015121700000000000e+07,3.300000000000000000e+01
2.015121800000000000e+07,2.800000000000000000e+01
2.015121900000000000e+07,2.300000000000000000e+01
2.015122000000000000e+07,3.400000000000000000e+01
2.015122100000000000e+07,4.600000000000000000e+01
2.015122200000000000e+07,3.900000000000000000e+01
2.015122300000000000e+07,4.700000000000000000e+01
2.015122400000000000e+07,4.200000000000000000e+01
2.015122500000000000e+07,3.800000000000000000e+01
2.015122600000000000e+07,3.900000000000000000e+01
2.015122700000000000e+07,3.800000000000000000e+01
2.015122800000000000e+07,3.300000000000000000e+01
2.015122900000000000e+07,3.300000000000000000e+01
2.015123000000000000e+07,2.900000000000000000e+01
2.015123100000000000e+07,2.600000000000000000e+01
